0,199895486317,0
1,99690786963,60
2,50039995,500000
3,5380879713,240
4,18142448437,390
5,112167320933,90
6,5380879713,240
7,89213611331,100
8,199895486317,0
9,133617753358,20
10,99690786963,60
11,2686103608,320
12,199895486317,0
13,133617753358,20
14,199895486317,0
15,156922756435,40
16,199895486317,0
17,199895486317,0
18,99690786963,60
19,2050527119,400
20,133617753358,20
21,199895486317,0
22,99690786963,60
23,199895486317,0
24,3351140730,130
25,89213611331,100
26,14121552492,630
27,89213611331,100
28,199895486317,0
29,199895486317,0
30,1580100102,120
31,199895486317,0
32,58096686135,30
33,884461957,300
34,1397444182,150
35,156922756435,40
36,199895486317,0
37,53670961272,820
38,43446847,230230
39,199895486317,0
40,199895486317,0
41,199895486317,0
42,133617753358,20
43,199895486317,0
44,41239796747,2230
45,58096686135,30
46,24971409688,50
47,1257016153,200
48,89213611331,100
49,112167320933,90
50,58096686135,30
51,199895486317,0
52,199895486317,0
53,58096686135,30
54,45924218,37250
55,199895486317,0
56,1397444182,150
57,199895486317,0
58,12667559636,13040
59,133617753358,20
60,9798835701,460
61,199895486317,0
62,199895486317,0
63,14475307068,190
64,199895486317,0
65,112167320933,90
66,199895486317,0
67,40905648715,1400
68,9651044235,370
69,150738065978,80
70,199895486317,0
71,8333457575,15150
72,17292229334,700
73,199895486317,0
74,95024392251,10
75,199895486317,0
76,58096686135,30
77,53238638005,1800
78,199895486317,0
79,199895486317,0
80,199895486317,0
81,59743286,377350
82,133617753358,20
83,46947232,363180
84,199895486317,0
85,53964567,416620
86,61176884,55190
87,3583135578,110
88,4087369411,230
89,99690786963,60
90,199895486317,0
91,46328008,256900
92,112167320933,90
93,199895486317,0
94,199895486317,0
95,372336959068,70
96,884461957,300
97,199895486317,0
98,58096686135,30
99,133617753358,20
100,112167320933,90
101,156922756435,40
102,150738065978,80
103,79400223738,2650
104,1580100102,120
105,37977120,51310
106,99690786963,60
107,937182873,600
108,937182873,600
109,1580100102,120
110,58096686135,30
111,199895486317,0
112,1257016153,200
113,199895486317,0
114,199895486317,0
115,1580100102,120
116,199895486317,0
117,199895486317,0
118,199895486317,0
119,99690786963,60
120,199895486317,0
121,199895486317,0
122,199895486317,0
123,199895486317,0
124,18945197840,440
125,58096686135,30
126,1257016153,200
127,199895486317,0
128,58096686135,30
129,52692780,40770
130,43458298922,1280
131,1397444182,150
132,58096686135,30
133,20613675614,11690
134,199895486317,0
135,199895486317,0
136,199895486317,0
137,1580100102,120
138,199895486317,0
139,44605605,89150
140,16463502478,12360
141,156922756435,40
142,199895486317,0
143,2686103608,320
144,32567789,158830
145,133617753358,20
146,63764305,84470
147,2319215827,140
148,133617753358,20
149,372336959068,70
150,1257016153,200
151,56803567,318290
152,199895486317,0
153,199895486317,0
154,1257016153,200
155,133617753358,20
156,95024392251,10
157,199895486317,0
158,89213611331,100
159,199895486317,0
160,6686885106,260
161,199895486317,0
162,19348448,89870
163,46188068,87200
164,133617753358,20
165,58096686135,30
166,58096686135,30
167,199895486317,0
168,199895486317,0
169,199895486317,0
170,2050527119,400
171,2050527119,400
