0,11051077856,11580
1,491537076,86810
2,531084861,500000
3,137735163831,23180
4,725601476,51260
5,501995789,366060
6,379165052,474480
7,428357574,71850
8,159329411929,33740
9,450713918,230850
10,518885071,66250
11,31195357642,20850
12,422094321,247420
13,240950487,69640
14,531084861,500000
15,199285741,125490
16,246535141,76810
17,115569808953,25970
18,14123786229,8510
19,510212643,491480
20,11575082311,15920
21,412401465,153630
22,444688581,449350
23,260989759,63920
24,127740921736,38810
25,320209461,166700
26,105540980,128930
27,469847191,65250
28,39354600698,38910
29,442536696,97890
30,422652081,139890
31,516990249,53150
32,460699973,87240
33,347333922,138350
34,26375399109,18410
35,414799696,187850
36,328200292,51660
37,614062148,304440
38,525274361,230230
39,3018292221,13340
40,450714318,265270
41,509458563,234740
42,220606513715,30250
43,2402734049984,1290
44,314218458189,28970
45,531084861,500000
46,3465938088,12070
47,530369302011,4280
48,615869098,306530
49,528410238,93700
50,410636905,112130
51,366050884,114030
52,8260296205,16980
53,181493971,164070
54,105318254852,37250
55,462011398,414460
56,8781081988,14770
57,126678304026,36370
58,5893144779,13040
59,401976801,84480
60,227447642,60470
61,876342033,49230
62,384093789,141580
63,471801865,240660
64,204299297477,34210
65,315975951549,35040
66,2365368688826,2200
67,42612047864,7960
68,360780278878,30230
69,118090393957,23010
70,597794839,326890
71,3866756073,15150
72,176673994,168600
73,318397401,185540
74,209087020533,25940
75,141499686489,23670
76,358194132,125180
77,238758354,65840
78,398153426,92100
79,356971846,147910
80,67760860275,39620
81,520973979,377350
82,35142015657,9670
83,578814334,363180
84,312974433,193180
85,460504918,416620
86,506010473,55190
87,434144279,281130
88,42194190014,8540
89,435111551,78900
90,7328745275,14170
91,208787667,256900
92,531084861,500000
93,905404870,49590
94,425106635,297830
95,18568981275,41040
96,255929101,84740
97,335301898,122350
98,572488124,369730
99,200807586,103500
100,1586983050300,1350
101,962196111,48920
102,531084861,500000
103,531084861,500000
104,243869904,99840
105,635903067,51310
106,2194417597,46660
107,514731242,291110
108,485499594,83670
109,397993463,414840
110,417823482,155500
111,4315910713,12220
112,531084861,500000
113,419952538,97520
114,520003704,207010
115,469125403,66220
116,19469015255,5130
117,2454560417,44220
118,183321528,112030
119,155357708411,30610
120,35494420405,41560
121,204314446,98860
122,216696038,226770
123,5123149871,15210
124,537242326,314840
125,323895844,105280
126,347924823,172350
127,422632944,186800
128,301008405,53070
129,22643501344,40770
130,15284617935,41720
131,199285741,125490
132,492136593,259360
133,4856952541,11690
134,458612965,310580
135,205097528,88800
136,416030898,131990
137,150574774,74700
138,5852483763,17480
139,525411492,89150
140,3844874334,12360
141,233429960,72850
142,360009998,123380
143,406391996,96860
144,206198220,158830
145,343103926,167890
146,381598705,84470
147,349131731,164890
148,309359607,183230
149,170647899,179900
150,401554319,157750
151,528204384,318290
152,393723294,153670
153,106314595303,36830
154,45088256028,5420
155,201377143,77260
156,467457596,77470
157,163081784,88160
158,445812440775,32090
159,375040026,162940
160,290257263457,27470
161,334665996,189920
162,238229881,89870
163,453877321,87200
164,321991947190,27170
165,30699289677,40370
166,7592114612,14030
167,16613620265,43140
168,3762416091,16530
169,337728128,111850
170,531084861,500000
171,195365592,125500
172,11068304451,15570
173,372063179,114780
174,975806316,48840
175,1150414329254,2240
176,56937906278,6080
177,515483226,269200
178,448454704,443160
179,306947713,199820
180,3191862218,13430
181,471801346,219300
182,385190708,258130
183,363028925,109770
184,382621494,65480
185,159505314,151250
186,465920107,85870
187,496789987,95290
188,236662039407,33540
189,348521747,197220
190,232179774,60910
191,367611068527,32980
192,418612101,68270
193,306346931,198400
194,311314296,51140
195,1978318808,14490
196,501155367,61310
197,112375719419,25560
198,389561449,107280
199,365816341166,29150
200,9384493415,15340
201,549893343,362850
202,6020176488,10460
203,5057448216461,1850
204,189659808,106450
205,86807065777,38050
206,273335741999,26230
207,22847547313,7260
208,1041194102496,4520
209,529945407,81410
210,385903747,134950
211,409291214,453140
212,261975034924,26840
213,227670723,91450
214,199913594,102130
215,520003953,246710
216,531084861,500000
217,1505015341250,1570
218,15530323434,17560
219,263937478,60500
220,531084861,500000
221,429809815,81670
222,15110013605,7200
223,305181635,116210
224,429625855,406940
225,504705557,372740
226,443650486,62690
227,29144998015,41830
228,501173423,280480
229,247567309,61190
230,379168663,49270
231,300918727614,27960
232,407785791,289980
233,396744309,134620
234,33354182547,39980
235,422847085,494270
236,466084137,66160
237,4228036327,45390
238,380487740,127020
239,440170188,242050
240,430552960,86470
241,555316309,323930
242,545376111,351650
243,614061247,307620
244,371433096,142870
245,363657430,105680
246,193166338,65280
247,350353478,131020
248,11074377792,4990
249,473062011338,33710
250,38819041839,39720
251,177884820,146540
252,308763828,158870
253,11200890519,43700
254,506195228,58080
255,434448207,60570
256,1601335187,47360
257,431603149,55300
258,330767149692,28140
259,364801429,154390
260,184328610564,25360
261,210031379,75380
262,126754343,70670
263,217509381,94850
264,532722442,309660
265,449960977,240880
266,399956410515,29100
267,531084861,500000
268,15081464077,10530
269,401174758,90600
270,407204720,85590
271,376241917,164630
272,419992739,83930
273,308159145,171270
274,396661089,89900
275,6001543307,13090
276,17492489584,5440
277,6727807300,14400
278,412304336,241770
279,712838707,48490
280,383495545,130270
281,531084861,500000
282,478757604,81970
283,468790231,475460
284,317808897,152610
285,455656451955,30050
286,198599832,51080
287,407480560,64170
288,229698947200,32950
289,519543407,66480
290,523205890,85980
291,126292422,76580
292,372666321,111860
293,1336676621134,3950
294,328040775,176170
295,220469372884,31070
296,99802669920,27300
297,488910925,62920
298,1231742931,48550
299,527534472,201880
300,490168712,66400
301,476321328,207090
302,338948393,113450
303,1926647281226,3350
304,358189772,136500
305,73856079899,26800
306,131494885,67760
307,344324927,142280
308,504455433,72190
309,3000545709,12840
310,428384430,56350
311,522261425,266300
312,426614483,204370
313,2332125730104,4140
314,210555164856,32960
315,44935584452,40540
316,839903879891,4480
317,372112213,100580
318,245437156405,26580
319,53345594112,22510
320,3919999203,13610
321,45169268440,19970
322,405183311,130380
323,258246819958,36120
324,444817768,93010
325,2610650379318,4160
326,634849490,383380
327,3503692841,15270
328,152613530,105070
329,250365279,70170
330,153183813,139170
331,9711598433,43900
332,18832140379,21050
333,405525749,436640
334,438068302,80710
335,384543021,99850
336,353962434,144110
337,461450035,78540
338,316600666,157460
339,531084861,500000
340,2261771866451,3580
341,531084861,500000
342,338907468,129020
343,1190455674,45490
344,449208105,415850
345,346870673045,30560
346,17788595454,7590
347,468037395,210770
348,1337918199704,1810
349,279691388,52350
350,432996257,65590
351,132032044085,34580
352,40948849643,7900
353,51048566124,36970
354,26422388212,39910
355,1823237925699,3530
356,333498503,123480
357,320890090,100840
358,42013413337,19870
359,337414763,49470
360,369053889,123320
361,25826136728,5360
362,172785633,106730
363,586948032,323320
364,490194476,68400
365,168584318746,34170
366,337531533132,27340
367,531084861,500000
368,185532366076,28860
369,465022618,417200
370,407022328,104190
371,95510516,56900
372,1004954377,49510
373,523986524,75460
374,61024827174,23150
375,166350756,90880
376,188122448,164380
377,403368722,147320
378,403356651,166490
379,446376737,79590
380,476634822232,33250
381,507631987,52920
382,18239396478,21210
383,170647899,179900
384,405650592,96080
385,309440254,102870
386,348394421714,35570
387,520070135,374550
388,93071903741,22360
389,218293133395,26400
390,467598665,57060
391,490630370,261050
392,296288256372,36010
393,362992304,151680
394,350334911,172220
395,367443530591,29490
396,13970319062,16930
397,331656387,168850
398,454797362,67660
399,197172240,127530
400,159013833561,35530
401,10334496726,15630
402,529687766,54790
403,502586733,48230
404,33082255837,9840
405,29311970744,9580
406,520004474,208550
407,49162844455,20490
408,431133297,295030
409,2604655481861,3630
410,316183527,51130
411,169563582714,37930
412,84076273152,24700
413,186312670,184910
414,319626513,136270
415,524756269,59790
416,545376236,360900
417,511718698,249110
418,323229883,153640
419,4324111537,14970
420,33202924496,41250
421,303394730,111770
422,3209010769,15830
423,189651465,97350
424,1852776541216,720
425,477075527,215130
426,383685145,212350
427,349212660,105600
428,370214533,189390
429,443935053,231090
430,476527291,83040
431,169142880,161580
432,11371127406,18800
433,240419664,277010
434,407001863,130830
435,399135950,180490
436,343702064,196280
437,618510248,52630
438,225557967,67030
439,140727849418,35350
440,12358500174,15940
441,261715533,63610
442,441976150,69400
443,4015547509,16370
444,41570161184,20030
445,514134905,89030
446,162785646615,24370
447,529266725,58550
448,162662298017,37700
449,406997840,61810
450,478580248,254540
451,389799587,56840
452,215244550,94350
453,31455077972,40390
454,491384568,201910
455,243869904,99840
456,342497271,189900
457,27825962472,19080
458,57052720575,21300
