Name,Pig10
Score,0.41512
LockedUpRTP,
Rtp,96.99999999478973
Win Ranges
0,0.1,1 in never
0.1,1,1 in 517.758
1,2,1 in 193.931
2,3,1 in 69.335
3,5,1 in 31.613
5,10,1 in 12.868
10,20,1 in 3.977
20,50,1 in 2.545
50,100,1 in 28.044
100,200,1 in 24.568
200,500,1 in 10.177
500,1000,1 in 22.087
1000,2000,1 in 230.175
2000,3000,1 in 6203.976
3000,5001,1 in 3026.606
Distribution
0,94824159317,115.80
1,21939868169,868.10
2,531084861,5000.00
3,103539883011,231.80
4,55645887331,512.60
5,326045072,3660.60
6,209073065,4744.80
7,21179031549,718.50
8,29124531652,337.40
9,271657814,2308.50
10,29856898090,662.50
11,42701701159,208.50
12,209098132,2474.20
13,12714132889,696.40
14,531084861,5000.00
15,1906808492,1254.90
16,15343592679,768.10
17,60085323521,259.70
18,36340587575,85.10
19,199217432,4914.80
20,71586415101,159.20
21,1044103428,1536.30
22,214865208,4493.50
23,20931293288,639.20
24,46312602894,388.10
25,587000870,1667.00
26,797009728,1289.30
27,26297034050,652.50
28,22392168528,389.10
29,9763830913,978.90
30,1244212766,1398.90
31,57199543533,531.50
32,15593490748,872.40
33,1344791789,1383.50
34,93914851408,184.10
35,319354350,1878.50
36,26430359231,516.60
37,328963242,3044.40
38,274871937,2302.30
39,35561478058,133.40
40,245759026,2652.70
41,197788525,2347.40
42,37943749300,302.50
43,1631144442466,12.90
44,106649840818,289.70
45,531084861,5000.00
46,41274145171,120.70
47,1209416414666,42.80
48,306668868,3065.30
49,10925699127,937.00
50,6562981512,1121.30
51,5587375727,1140.30
52,51124960460,169.80
53,361671751,1640.70
54,27089655524,372.50
55,270547838,4144.60
56,89561685172,147.70
57,23579315742,363.70
58,60512354785,130.40
59,20296492061,844.80
60,21087603056,604.70
61,47737427382,492.30
62,1409046487,1415.80
63,260793442,2406.60
64,40267978600,342.10
65,59067603370,350.40
66,2244579463178,22.00
67,102992450168,79.60
68,103340262397,302.30
69,87675655908,230.10
70,326067407,3268.90
71,34164178519,151.50
72,293589651,1686.00
73,387146714,1855.40
74,109138347823,259.40
75,100376274674,236.70
76,2232747383,1251.80
77,20048993852,658.40
78,14059047254,921.00
79,1416875377,1479.10
80,73264196181,396.20
81,230000025,3773.50
82,111067381179,96.70
83,225836959,3631.80
84,277940146,1931.80
85,192830124,4166.20
86,38885982835,551.90
87,181682474,2811.30
88,135521587986,85.40
89,19693533524,789.00
