Name,Pig2
Score,0.36988
LockedUpRTP,
Rtp,0.9699999993968981
Win Ranges
0,0.1,1 in 1.410
0.1,1,1 in 4.391
1,2,1 in 30.321
2,3,1 in 904.829
3,5,1 in 487.866
5,10,1 in 200.936
10,20,1 in 110.344
20,50,1 in 114.437
50,100,1 in 320.509
100,200,1 in 1109.058
200,500,1 in 27958.400
500,1000,1 in 109913.510
1000,2000,1 in 136193.306
2000,3000,1 in 278801.617
3000,5001,1 in 203546.050
Distribution
0,199895486317,0.00
1,69710051248,0.60
2,50039995,5000.00
3,3702511204,2.40
4,11748649485,3.90
5,201809769462,0.90
6,3702511204,2.40
7,145365100988,1.00
8,199895486317,0.00
9,61328055216,0.20
10,69710051248,0.60
11,3446582951,3.20
12,199895486317,0.00
13,61328055216,0.20
14,199895486317,0.00
15,125416058347,0.40
16,199895486317,0.00
17,199895486317,0.00
18,69710051248,0.60
19,1387804724,4.00
20,61328055216,0.20
21,199895486317,0.00
22,69710051248,0.60
23,199895486317,0.00
24,1028468722,1.30
25,145365100988,1.00
26,12948858777,6.30
27,145365100988,1.00
28,199895486317,0.00
29,199895486317,0.00
30,1013213972,1.20
31,199895486317,0.00
32,77985876195,0.30
33,613653834,3.00
34,1142989829,1.50
35,125416058347,0.40
36,199895486317,0.00
37,44437408272,8.20
38,44668452,2302.30
39,199895486317,0.00
40,199895486317,0.00
41,199895486317,0.00
42,61328055216,0.20
43,199895486317,0.00
44,39930664939,22.30
45,77985876195,0.30
46,142183109073,0.50
47,607623093,2.00
48,145365100988,1.00
49,201809769462,0.90
50,77985876195,0.30
51,199895486317,0.00
52,199895486317,0.00
53,77985876195,0.30
54,44264426,372.50
55,199895486317,0.00
56,1142989829,1.50
57,199895486317,0.00
58,15919153609,130.40
59,61328055216,0.20
60,7636006180,4.60
61,199895486317,0.00
62,199895486317,0.00
63,3868913531,1.90
64,199895486317,0.00
65,201809769462,0.90
66,199895486317,0.00
67,27573103862,14.00
68,3935347230,3.70
69,290039092040,0.80
70,199895486317,0.00
71,8985220085,151.50
72,12764397385,7.00
73,199895486317,0.00
74,82277231083,0.10
75,199895486317,0.00
76,77985876195,0.30
77,38954726000,18.00
78,199895486317,0.00
79,199895486317,0.00
80,199895486317,0.00
81,62543213,3773.50
82,61328055216,0.20
83,56673475,3631.80
84,199895486317,0.00
85,45350978,4166.20
86,47796693,551.90
87,1649850112,1.10
88,3680775865,2.30
89,69710051248,0.60
90,199895486317,0.00
91,51209331,2569.00
92,201809769462,0.90
